shipment_id,order_id,carrier,ship_timestamp,promised_delivery,actual_delivery,status
SHP000688,O002822,BlueDart,2026-08-21T18:23:20.880590,2026-08-28T18:23:20.880590,2026-08-28T18:23:20.880590,DELAYED
SHP000689,O002508,DHL,2026-09-02T02:22:20.880590,2026-09-07T02:22:20.880590,2026-09-07T02:22:20.880590,DELIVERED
SHP000690,O000006,BlueDart,2026-09-02T06:28:20.880590,2026-09-07T06:28:20.880590,2026-09-08T06:28:20.880590,DELAYED
SHP000691,O000401,UPS,2026-09-05T01:52:20.880590,2026-09-08T01:52:20.880590,2026-09-08T01:52:20.880590,DELAYED
SHP000692,O004451,BlueDart,2026-09-03T17:13:20.880590,2026-09-04T17:13:20.880590,2026-09-05T17:13:20.880590,DELIVERED
SHP000693,O003183,UPS,2026-08-09T06:21:20.880590,2026-08-13T06:21:20.880590,2026-08-14T06:21:20.880590,DELIVERED
SHP000694,O003706,UPS,2026-08-17T16:29:20.880590,2026-08-20T16:29:20.880590,2026-08-21T16:29:20.880590,DELIVERED
SHP000695,O003270,UPS,2026-08-10T20:04:20.880590,2026-08-12T20:04:20.880590,2026-08-13T20:04:20.880590,IN_TRANSIT
SHP000696,O001825,BlueDart,2026-08-11T07:15:20.880590,2026-08-17T07:15:20.880590,2026-08-19T07:15:20.880590,DELIVERED
SHP000697,O004815,Delhivery,2026-08-20T15:49:20.880590,2026-08-21T15:49:20.880590,2026-08-21T15:49:20.880590,IN_TRANSIT
SHP000698,O000168,Delhivery,2026-08-17T01:39:20.880590,2026-08-20T01:39:20.880590,2026-08-20T01:39:20.880590,IN_TRANSIT
SHP000699,O001317,Delhivery,2026-08-25T04:39:20.880590,2026-09-01T04:39:20.880590,2026-09-02T04:39:20.880590,IN_TRANSIT
SHP000700,O002469,BlueDart,2026-08-19T07:37:20.880590,2026-08-26T07:37:20.880590,2026-08-27T07:37:20.880590,DELIVERED
SHP000701,O000075,Delhivery,2026-08-21T18:20:20.880590,2026-08-24T18:20:20.880590,2026-08-24T18:20:20.880590,DELIVERED
SHP000702,O002053,FedEx,2026-08-13T11:14:20.880590,2026-08-15T11:14:20.880590,2026-08-15T11:14:20.880590,DELAYED
SHP000703,O000262,UPS,2026-08-07T06:37:20.880590,2026-08-08T06:37:20.880590,2026-08-09T06:37:20.880590,DELAYED
SHP000704,O002522,DHL,2026-08-12T19:03:20.880590,2026-08-18T19:03:20.880590,2026-08-18T19:03:20.880590,IN_TRANSIT
SHP000705,O003264,Delhivery,2026-08-18T06:46:20.880590,2026-08-19T06:46:20.880590,2026-08-19T06:46:20.880590,DELAYED
SHP000706,O002584,BlueDart,2026-08-22T10:38:20.880590,2026-08-25T10:38:20.880590,2026-08-27T10:38:20.880590,DELIVERED
SHP000707,O001427,BlueDart,2026-08-24T13:02:20.880590,2026-08-29T13:02:20.880590,2026-08-30T13:02:20.880590,DELIVERED
SHP000708,O002274,FedEx,2026-08-14T10:31:20.880590,2026-08-17T10:31:20.880590,2026-08-18T10:31:20.880590,DELIVERED
SHP000709,O001745,FedEx,2026-08-17T22:38:20.880590,2026-08-23T22:38:20.880590,2026-08-23T22:38:20.880590,DELAYED
SHP000710,O004914,UPS,2026-08-22T10:32:20.880590,2026-08-25T10:32:20.880590,2026-08-25T10:32:20.880590,DELIVERED
SHP000711,O002640,Delhivery,2026-08-10T19:36:20.880590,2026-08-17T19:36:20.880590,2026-08-17T19:36:20.880590,DELAYED
SHP000712,O001855,DHL,2026-08-24T15:59:20.880590,2026-08-27T15:59:20.880590,2026-08-26T15:59:20.880590,DELIVERED
SHP000713,O003565,BlueDart,2026-09-03T14:20:20.880590,2026-09-05T14:20:20.880590,2026-09-07T14:20:20.880590,DELAYED
SHP000714,O003626,FedEx,2026-08-11T04:25:20.880590,2026-08-12T04:25:20.880590,2026-08-13T04:25:20.880590,IN_TRANSIT
SHP000715,O004918,FedEx,2026-08-14T04:52:20.880590,2026-08-21T04:52:20.880590,2026-08-21T04:52:20.880590,DELIVERED
SHP000716,O000713,BlueDart,2026-08-20T19:19:20.880590,2026-08-24T19:19:20.880590,2026-08-26T19:19:20.880590,DELIVERED
SHP000717,O002943,FedEx,2026-08-12T11:38:20.880590,2026-08-17T11:38:20.880590,2026-08-17T11:38:20.880590,IN_TRANSIT
SHP000718,O004949,FedEx,2026-08-24T11:09:20.880590,2026-08-28T11:09:20.880590,2026-08-27T11:09:20.880590,IN_TRANSIT
SHP000719,O001034,UPS,2026-08-17T03:07:20.880590,2026-08-24T03:07:20.880590,2026-08-23T03:07:20.880590,DELIVERED
SHP000720,O001890,Delhivery,2026-08-12T13:42:20.880590,2026-08-14T13:42:20.880590,2026-08-16T13:42:20.880590,DELIVERED
SHP000721,O004356,UPS,2026-08-20T19:21:20.880590,2026-08-21T19:21:20.880590,2026-08-21T19:21:20.880590,DELIVERED
SHP000722,O003425,DHL,2026-08-09T02:39:20.880590,2026-08-15T02:39:20.880590,2026-08-17T02:39:20.880590,DELIVERED
SHP000723,O004723,FedEx,2026-08-11T21:27:20.880590,2026-08-17T21:27:20.880590,2026-08-17T21:27:20.880590,DELIVERED
SHP000724,O001849,BlueDart,2026-08-24T01:33:20.880590,2026-08-29T01:33:20.880590,2026-08-30T01:33:20.880590,DELIVERED
SHP000725,O000507,DHL,2026-09-03T12:49:20.880590,2026-09-04T12:49:20.880590,2026-09-03T12:49:20.880590,DELIVERED
SHP000726,O002799,BlueDart,2026-09-02T12:51:20.880590,2026-09-03T12:51:20.880590,2026-09-04T12:51:20.880590,DELIVERED
SHP000727,O002790,BlueDart,2026-08-15T10:37:20.880590,2026-08-21T10:37:20.880590,2026-08-21T10:37:20.880590,DELAYED
SHP000728,O000525,Delhivery,2026-08-29T11:03:20.880590,2026-09-04T11:03:20.880590,2026-09-04T11:03:20.880590,IN_TRANSIT
SHP000729,O002533,DHL,2026-09-03T08:27:20.880590,2026-09-09T08:27:20.880590,2026-09-10T08:27:20.880590,DELAYED
SHP000730,O001169,FedEx,2026-09-04T08:25:20.880590,2026-09-05T08:25:20.880590,2026-09-05T08:25:20.880590,IN_TRANSIT
SHP000731,O001120,FedEx,2026-08-16T22:39:20.880590,2026-08-17T22:39:20.880590,2026-08-18T22:39:20.880590,DELAYED
SHP000732,O003840,BlueDart,2026-09-04T14:50:20.880590,2026-09-11T14:50:20.880590,2026-09-13T14:50:20.880590,DELIVERED
SHP000733,O002716,BlueDart,2026-08-20T00:33:20.880590,2026-08-23T00:33:20.880590,2026-08-24T00:33:20.880590,DELAYED
SHP000734,O002008,BlueDart,2026-08-20T03:55:20.880590,2026-08-21T03:55:20.880590,2026-08-20T03:55:20.880590,DELAYED
SHP000735,O002890,FedEx,2026-08-20T12:24:20.880590,2026-08-26T12:24:20.880590,2026-08-28T12:24:20.880590,DELAYED
SHP000736,O000658,BlueDart,2026-08-11T19:27:20.880590,2026-08-15T19:27:20.880590,2026-08-16T19:27:20.880590,IN_TRANSIT
SHP000737,O002786,DHL,2026-08-26T12:55:20.880590,2026-08-29T12:55:20.880590,2026-08-29T12:55:20.880590,DELAYED
SHP000738,O003425,DHL,2026-08-28T11:47:20.880590,2026-08-30T11:47:20.880590,2026-08-29T11:47:20.880590,DELAYED
SHP000739,O004537,DHL,2026-08-14T08:18:20.880590,2026-08-21T08:18:20.880590,2026-08-21T08:18:20.880590,IN_TRANSIT
SHP000740,O000451,BlueDart,2026-08-31T23:22:20.880590,2026-09-06T23:22:20.880590,2026-09-05T23:22:20.880590,DELAYED
SHP000741,O000491,FedEx,2026-09-04T12:01:20.880590,2026-09-06T12:01:20.880590,2026-09-06T12:01:20.880590,DELIVERED
SHP000742,O003202,BlueDart,2026-08-12T05:48:20.880590,2026-08-18T05:48:20.880590,2026-08-20T05:48:20.880590,DELAYED
SHP000743,O000197,BlueDart,2026-08-27T03:58:20.880590,2026-09-02T03:58:20.880590,2026-09-03T03:58:20.880590,DELAYED
SHP000744,O001676,UPS,2026-08-26T12:26:20.880590,2026-08-28T12:26:20.880590,2026-08-28T12:26:20.880590,DELIVERED
SHP000745,O003984,DHL,2026-08-16T02:08:20.880590,2026-08-21T02:08:20.880590,2026-08-21T02:08:20.880590,DELAYED
SHP000746,O000587,FedEx,2026-08-14T03:03:20.880590,2026-08-18T03:03:20.880590,2026-08-20T03:03:20.880590,DELAYED
SHP000747,O004200,UPS,2026-08-20T00:08:20.880590,2026-08-24T00:08:20.880590,2026-08-24T00:08:20.880590,IN_TRANSIT
SHP000748,O000681,UPS,2026-08-10T20:56:20.880590,2026-08-17T20:56:20.880590,2026-08-17T20:56:20.880590,DELAYED
SHP000749,O001578,DHL,2026-08-21T05:43:20.880590,2026-08-22T05:43:20.880590,2026-08-21T05:43:20.880590,DELAYED
SHP000750,O003716,UPS,2026-08-18T04:50:20.880590,2026-08-25T04:50:20.880590,2026-08-25T04:50:20.880590,DELAYED
SHP000751,O004626,FedEx,2026-08-31T12:55:20.880590,2026-09-07T12:55:20.880590,2026-09-07T12:55:20.880590,DELAYED
SHP000752,O001698,FedEx,2026-08-10T09:18:20.880590,2026-08-13T09:18:20.880590,2026-08-14T09:18:20.880590,IN_TRANSIT
SHP000753,O004115,BlueDart,2026-09-03T08:09:20.880590,2026-09-07T08:09:20.880590,2026-09-09T08:09:20.880590,DELIVERED
SHP000754,O003922,Delhivery,2026-08-12T19:55:20.880590,2026-08-18T19:55:20.880590,2026-08-18T19:55:20.880590,DELIVERED
SHP000755,O004537,FedEx,2026-08-29T09:35:20.880590,2026-09-05T09:35:20.880590,2026-09-06T09:35:20.880590,IN_TRANSIT
SHP000756,O004671,DHL,2026-08-22T15:30:20.880590,2026-08-25T15:30:20.880590,2026-08-25T15:30:20.880590,DELAYED
SHP000757,O000338,DHL,2026-08-13T09:44:20.880590,2026-08-14T09:44:20.880590,2026-08-14T09:44:20.880590,DELAYED
SHP000758,O003178,UPS,2026-08-08T10:32:20.880590,2026-08-10T10:32:20.880590,2026-08-11T10:32:20.880590,IN_TRANSIT
SHP000759,O001508,BlueDart,2026-08-20T09:16:20.880590,2026-08-24T09:16:20.880590,2026-08-24T09:16:20.880590,IN_TRANSIT
SHP000760,O001184,BlueDart,2026-08-09T22:53:20.880590,2026-08-11T22:53:20.880590,2026-08-11T22:53:20.880590,IN_TRANSIT
SHP000761,O001808,FedEx,2026-08-22T18:42:20.880590,2026-08-26T18:42:20.880590,2026-08-26T18:42:20.880590,DELAYED
SHP000762,O002573,BlueDart,2026-08-24T21:51:20.880590,2026-08-29T21:51:20.880590,2026-08-30T21:51:20.880590,IN_TRANSIT
SHP000763,O004334,BlueDart,2026-08-18T21:36:20.880590,2026-08-23T21:36:20.880590,2026-08-23T21:36:20.880590,DELAYED
SHP000764,O001309,FedEx,2026-08-26T10:34:20.880590,2026-08-29T10:34:20.880590,2026-08-31T10:34:20.880590,IN_TRANSIT
SHP000765,O000986,DHL,2026-08-23T18:56:20.880590,2026-08-26T18:56:20.880590,2026-08-27T18:56:20.880590,DELAYED
SHP000766,O002580,DHL,2026-08-13T08:14:20.880590,2026-08-17T08:14:20.880590,2026-08-19T08:14:20.880590,DELIVERED
SHP000767,O003431,UPS,2026-09-01T21:15:20.880590,2026-09-05T21:15:20.880590,2026-09-07T21:15:20.880590,IN_TRANSIT
SHP000768,O001172,DHL,2026-08-12T01:24:20.880590,2026-08-19T01:24:20.880590,2026-08-20T01:24:20.880590,DELIVERED
SHP000769,O003424,BlueDart,2026-08-27T09:59:20.880590,2026-08-29T09:59:20.880590,2026-08-31T09:59:20.880590,DELIVERED
SHP000770,O000179,Delhivery,2026-08-21T14:28:20.880590,2026-08-25T14:28:20.880590,2026-08-27T14:28:20.880590,DELIVERED
SHP000771,O002207,FedEx,2026-08-18T18:34:20.880590,2026-08-19T18:34:20.880590,2026-08-19T18:34:20.880590,DELAYED
SHP000772,O002468,BlueDart,2026-08-12T01:50:20.880590,2026-08-19T01:50:20.880590,2026-08-19T01:50:20.880590,DELIVERED
SHP000773,O001208,FedEx,2026-08-15T12:37:20.880590,2026-08-18T12:37:20.880590,2026-08-19T12:37:20.880590,IN_TRANSIT
SHP000774,O000052,UPS,2026-09-01T02:16:20.880590,2026-09-04T02:16:20.880590,2026-09-05T02:16:20.880590,DELAYED
SHP000775,O003799,FedEx,2026-09-01T20:59:20.880590,2026-09-04T20:59:20.880590,2026-09-03T20:59:20.880590,DELAYED
SHP000776,O000426,BlueDart,2026-08-20T07:36:20.880590,2026-08-21T07:36:20.880590,2026-08-21T07:36:20.880590,DELIVERED
SHP000777,O004340,FedEx,2026-09-05T15:05:20.880590,2026-09-06T15:05:20.880590,2026-09-06T15:05:20.880590,IN_TRANSIT
SHP000778,O001180,FedEx,2026-09-01T08:10:20.880590,2026-09-03T08:10:20.880590,2026-09-04T08:10:20.880590,DELAYED
SHP000779,O000460,Delhivery,2026-08-14T03:52:20.880590,2026-08-20T03:52:20.880590,2026-08-20T03:52:20.880590,IN_TRANSIT
SHP000780,O003234,BlueDart,2026-08-09T23:21:20.880590,2026-08-13T23:21:20.880590,2026-08-14T23:21:20.880590,DELIVERED
SHP000781,O001615,BlueDart,2026-08-25T01:19:20.880590,2026-08-31T01:19:20.880590,2026-08-31T01:19:20.880590,DELAYED
SHP000782,O004262,BlueDart,2026-08-13T11:00:20.880590,2026-08-15T11:00:20.880590,2026-08-14T11:00:20.880590,DELIVERED
SHP000783,O001134,FedEx,2026-08-10T02:59:20.880590,2026-08-11T02:59:20.880590,2026-08-10T02:59:20.880590,DELAYED
SHP000784,O002394,Delhivery,2026-08-30T15:12:20.880590,2026-09-02T15:12:20.880590,2026-09-02T15:12:20.880590,IN_TRANSIT
SHP000785,O004450,FedEx,2026-08-18T13:53:20.880590,2026-08-20T13:53:20.880590,2026-08-20T13:53:20.880590,IN_TRANSIT
SHP000786,O004721,BlueDart,2026-08-27T14:25:20.880590,2026-08-28T14:25:20.880590,2026-08-30T14:25:20.880590,DELIVERED
SHP000787,O004959,BlueDart,2026-08-31T15:31:20.880590,2026-09-04T15:31:20.880590,2026-09-03T15:31:20.880590,DELAYED
SHP000788,O003123,DHL,2026-08-16T11:20:20.880590,2026-08-23T11:20:20.880590,2026-08-23T11:20:20.880590,DELAYED
SHP000789,O004970,UPS,2026-08-18T13:58:20.880590,2026-08-22T13:58:20.880590,2026-08-24T13:58:20.880590,DELIVERED
SHP000790,O004607,UPS,2026-08-08T03:39:20.880590,2026-08-12T03:39:20.880590,2026-08-12T03:39:20.880590,DELAYED
SHP000791,O000932,FedEx,2026-08-09T10:12:20.880590,2026-08-11T10:12:20.880590,2026-08-11T10:12:20.880590,DELAYED
SHP000792,O000767,Delhivery,2026-08-23T21:06:20.880590,2026-08-25T21:06:20.880590,2026-08-25T21:06:20.880590,DELIVERED
SHP000793,O000008,DHL,2026-09-05T18:45:20.880590,2026-09-06T18:45:20.880590,2026-09-06T18:45:20.880590,IN_TRANSIT
SHP000794,O000899,BlueDart,2026-08-24T21:02:20.880590,2026-08-27T21:02:20.880590,2026-08-29T21:02:20.880590,DELAYED
SHP000795,O000492,Delhivery,2026-09-05T06:57:20.880590,2026-09-06T06:57:20.880590,2026-09-06T06:57:20.880590,DELAYED
SHP000796,O004728,DHL,2026-08-30T06:00:20.880590,2026-09-02T06:00:20.880590,2026-09-02T06:00:20.880590,DELAYED
SHP000797,O000502,UPS,2026-08-10T03:50:20.880590,2026-08-11T03:50:20.880590,2026-08-11T03:50:20.880590,DELIVERED
SHP000798,O002856,BlueDart,2026-08-09T23:11:20.880590,2026-08-13T23:11:20.880590,2026-08-15T23:11:20.880590,IN_TRANSIT
SHP000799,O001750,UPS,2026-08-10T12:15:20.880590,2026-08-12T12:15:20.880590,2026-08-14T12:15:20.880590,DELAYED
SHP000800,O000845,UPS,2026-09-05T20:20:20.880590,2026-09-10T20:20:20.880590,2026-09-10T20:20:20.880590,IN_TRANSIT
SHP000801,O003753,UPS,2026-08-21T04:20:20.880590,2026-08-24T04:20:20.880590,2026-08-26T04:20:20.880590,DELIVERED
SHP000802,O000345,Delhivery,2026-08-16T00:41:20.880590,2026-08-22T00:41:20.880590,2026-08-21T00:41:20.880590,DELIVERED
SHP000803,O004230,UPS,2026-08-25T09:56:20.880590,2026-08-29T09:56:20.880590,2026-08-29T09:56:20.880590,IN_TRANSIT
SHP000804,O003990,BlueDart,2026-08-12T01:33:20.880590,2026-08-17T01:33:20.880590,2026-08-17T01:33:20.880590,DELIVERED
SHP000805,O004983,DHL,2026-08-11T05:02:20.880590,2026-08-13T05:02:20.880590,2026-08-14T05:02:20.880590,DELAYED
SHP000806,O003317,Delhivery,2026-08-11T17:36:20.880590,2026-08-16T17:36:20.880590,2026-08-18T17:36:20.880590,DELAYED
SHP000807,O003963,DHL,2026-08-16T08:27:20.880590,2026-08-20T08:27:20.880590,2026-08-19T08:27:20.880590,DELIVERED
SHP000808,O004227,BlueDart,2026-08-23T16:58:20.880590,2026-08-27T16:58:20.880590,2026-08-29T16:58:20.880590,IN_TRANSIT
SHP000809,O000698,Delhivery,2026-08-12T04:38:20.880590,2026-08-17T04:38:20.880590,2026-08-18T04:38:20.880590,IN_TRANSIT
SHP000810,O002919,Delhivery,2026-08-27T00:25:20.880590,2026-09-02T00:25:20.880590,2026-09-04T00:25:20.880590,DELIVERED
SHP000811,O001310,BlueDart,2026-08-16T03:00:20.880590,2026-08-17T03:00:20.880590,2026-08-18T03:00:20.880590,DELIVERED
SHP000812,O000231,UPS,2026-08-21T15:52:20.880590,2026-08-26T15:52:20.880590,2026-08-26T15:52:20.880590,IN_TRANSIT
SHP000813,O002094,UPS,2026-08-15T16:30:20.880590,2026-08-21T16:30:20.880590,2026-08-23T16:30:20.880590,DELIVERED
SHP000814,O002849,BlueDart,2026-09-02T19:44:20.880590,2026-09-05T19:44:20.880590,2026-09-06T19:44:20.880590,DELAYED
SHP000815,O004469,UPS,2026-08-13T21:12:20.880590,2026-08-15T21:12:20.880590,2026-08-15T21:12:20.880590,DELIVERED
SHP000816,O004740,Delhivery,2026-08-18T07:42:20.880590,2026-08-25T07:42:20.880590,2026-08-27T07:42:20.880590,DELIVERED
SHP000817,O001305,BlueDart,2026-08-19T21:45:20.880590,2026-08-23T21:45:20.880590,2026-08-23T21:45:20.880590,DELIVERED
SHP000818,O003949,UPS,2026-08-28T08:44:20.880590,2026-09-02T08:44:20.880590,2026-09-01T08:44:20.880590,DELIVERED
SHP000819,O004419,UPS,2026-08-22T02:08:20.880590,2026-08-26T02:08:20.880590,2026-08-27T02:08:20.880590,DELAYED
SHP000820,O004955,FedEx,2026-08-29T03:01:20.880590,2026-08-30T03:01:20.880590,2026-08-30T03:01:20.880590,DELIVERED
SHP000821,O004223,UPS,2026-08-13T23:01:20.880590,2026-08-15T23:01:20.880590,2026-08-15T23:01:20.880590,IN_TRANSIT
SHP000822,O003924,BlueDart,2026-08-15T04:40:20.880590,2026-08-19T04:40:20.880590,2026-08-21T04:40:20.880590,DELAYED
SHP000823,O001819,UPS,2026-09-05T12:29:20.880590,2026-09-08T12:29:20.880590,2026-09-07T12:29:20.880590,DELAYED
SHP000824,O000502,FedEx,2026-08-23T22:37:20.880590,2026-08-26T22:37:20.880590,2026-08-26T22:37:20.880590,DELAYED
SHP000825,O002457,BlueDart,2026-08-23T22:13:20.880590,2026-08-24T22:13:20.880590,2026-08-24T22:13:20.880590,DELIVERED
SHP000826,O003827,FedEx,2026-08-31T20:00:20.880590,2026-09-01T20:00:20.880590,2026-09-03T20:00:20.880590,DELAYED
SHP000827,O001025,DHL,2026-08-28T12:51:20.880590,2026-09-03T12:51:20.880590,2026-09-04T12:51:20.880590,DELIVERED
SHP000828,O001368,BlueDart,2026-09-01T08:14:20.880590,2026-09-08T08:14:20.880590,2026-09-09T08:14:20.880590,IN_TRANSIT
SHP000829,O000950,DHL,2026-08-27T19:21:20.880590,2026-09-03T19:21:20.880590,2026-09-05T19:21:20.880590,IN_TRANSIT
SHP000830,O002614,FedEx,2026-08-13T10:33:20.880590,2026-08-19T10:33:20.880590,2026-08-20T10:33:20.880590,DELAYED
SHP000831,O003195,FedEx,2026-08-29T23:52:20.880590,2026-08-30T23:52:20.880590,2026-09-01T23:52:20.880590,DELIVERED
SHP000832,O003626,DHL,2026-08-07T10:49:20.880590,2026-08-09T10:49:20.880590,2026-08-08T10:49:20.880590,DELIVERED
SHP000833,O002283,FedEx,2026-08-13T12:02:20.880590,2026-08-15T12:02:20.880590,2026-08-15T12:02:20.880590,DELAYED
SHP000834,O004005,FedEx,2026-08-20T06:27:20.880590,2026-08-26T06:27:20.880590,2026-08-25T06:27:20.880590,IN_TRANSIT
SHP000835,O003961,BlueDart,2026-09-06T00:50:20.880590,2026-09-10T00:50:20.880590,2026-09-09T00:50:20.880590,DELAYED
SHP000836,O000986,Delhivery,2026-08-26T12:01:20.880590,2026-08-31T12:01:20.880590,2026-09-01T12:01:20.880590,DELIVERED
SHP000837,O002989,Delhivery,2026-08-24T04:19:20.880590,2026-08-28T04:19:20.880590,2026-08-28T04:19:20.880590,IN_TRANSIT
SHP000838,O003730,BlueDart,2026-08-25T09:12:20.880590,2026-08-28T09:12:20.880590,2026-08-27T09:12:20.880590,DELAYED
SHP000839,O003094,Delhivery,2026-09-03T19:02:20.880590,2026-09-10T19:02:20.880590,2026-09-10T19:02:20.880590,DELIVERED
SHP000840,O002180,DHL,2026-08-20T03:31:20.880590,2026-08-21T03:31:20.880590,2026-08-23T03:31:20.880590,DELAYED
SHP000841,O001248,FedEx,2026-08-23T17:53:20.880590,2026-08-30T17:53:20.880590,2026-08-30T17:53:20.880590,DELIVERED
SHP000842,O002987,FedEx,2026-08-24T08:19:20.880590,2026-08-31T08:19:20.880590,2026-09-01T08:19:20.880590,DELAYED
SHP000843,O001494,FedEx,2026-08-16T04:11:20.880590,2026-08-23T04:11:20.880590,2026-08-22T04:11:20.880590,DELAYED
SHP000844,O002117,FedEx,2026-08-10T12:21:20.880590,2026-08-15T12:21:20.880590,2026-08-14T12:21:20.880590,IN_TRANSIT
SHP000845,O002965,UPS,2026-08-08T00:37:20.880590,2026-08-12T00:37:20.880590,2026-08-12T00:37:20.880590,IN_TRANSIT
SHP000846,O000935,UPS,2026-08-09T08:06:20.880590,2026-08-13T08:06:20.880590,2026-08-15T08:06:20.880590,DELIVERED
SHP000847,O002694,DHL,2026-08-10T19:39:20.880590,2026-08-16T19:39:20.880590,2026-08-15T19:39:20.880590,DELIVERED
SHP000848,O003252,FedEx,2026-08-10T05:02:20.880590,2026-08-14T05:02:20.880590,2026-08-13T05:02:20.880590,DELIVERED
SHP000849,O000268,FedEx,2026-08-29T23:49:20.880590,2026-09-02T23:49:20.880590,2026-09-02T23:49:20.880590,DELAYED
SHP000850,O001712,UPS,2026-09-02T01:59:20.880590,2026-09-09T01:59:20.880590,2026-09-10T01:59:20.880590,IN_TRANSIT
SHP000851,O003734,Delhivery,2026-09-03T06:27:20.880590,2026-09-10T06:27:20.880590,2026-09-10T06:27:20.880590,DELIVERED
SHP000852,O002368,Delhivery,2026-08-21T13:27:20.880590,2026-08-26T13:27:20.880590,2026-08-26T13:27:20.880590,IN_TRANSIT
SHP000853,O000732,Delhivery,2026-08-29T10:48:20.880590,2026-08-31T10:48:20.880590,2026-08-30T10:48:20.880590,IN_TRANSIT
SHP000854,O003301,BlueDart,2026-09-02T00:30:20.880590,2026-09-07T00:30:20.880590,2026-09-06T00:30:20.880590,IN_TRANSIT
SHP000855,O001987,Delhivery,2026-08-24T13:17:20.880590,2026-08-28T13:17:20.880590,2026-08-29T13:17:20.880590,IN_TRANSIT
SHP000856,O001277,DHL,2026-08-17T23:37:20.880590,2026-08-19T23:37:20.880590,2026-08-18T23:37:20.880590,IN_TRANSIT
SHP000857,O003340,BlueDart,2026-08-13T08:55:20.880590,2026-08-16T08:55:20.880590,2026-08-16T08:55:20.880590,DELAYED
SHP000858,O002543,BlueDart,2026-08-13T12:30:20.880590,2026-08-18T12:30:20.880590,2026-08-18T12:30:20.880590,IN_TRANSIT
SHP000859,O001364,BlueDart,2026-09-03T00:18:20.880590,2026-09-09T00:18:20.880590,2026-09-09T00:18:20.880590,IN_TRANSIT
SHP000860,O000323,DHL,2026-08-07T04:16:20.880590,2026-08-13T04:16:20.880590,2026-08-13T04:16:20.880590,DELIVERED
SHP000861,O003205,DHL,2026-08-31T21:54:20.880590,2026-09-01T21:54:20.880590,2026-09-01T21:54:20.880590,DELAYED
SHP000862,O000144,UPS,2026-08-24T05:11:20.880590,2026-08-25T05:11:20.880590,2026-08-27T05:11:20.880590,DELIVERED
SHP000863,O002769,UPS,2026-09-01T12:30:20.880590,2026-09-03T12:30:20.880590,2026-09-03T12:30:20.880590,IN_TRANSIT
SHP000864,O003283,FedEx,2026-08-12T06:31:20.880590,2026-08-18T06:31:20.880590,2026-08-17T06:31:20.880590,DELAYED
SHP000865,O001921,UPS,2026-08-16T01:50:20.880590,2026-08-20T01:50:20.880590,2026-08-20T01:50:20.880590,IN_TRANSIT
SHP000866,O001645,DHL,2026-09-03T06:53:20.880590,2026-09-04T06:53:20.880590,2026-09-03T06:53:20.880590,DELIVERED
SHP000867,O004828,DHL,2026-08-08T18:36:20.880590,2026-08-13T18:36:20.880590,2026-08-15T18:36:20.880590,DELAYED
SHP000868,O000541,Delhivery,2026-08-17T17:52:20.880590,2026-08-21T17:52:20.880590,2026-08-23T17:52:20.880590,DELIVERED
SHP000869,O002538,Delhivery,2026-08-07T05:17:20.880590,2026-08-08T05:17:20.880590,2026-08-08T05:17:20.880590,DELAYED
SHP000870,O001890,UPS,2026-09-05T08:30:20.880590,2026-09-11T08:30:20.880590,2026-09-11T08:30:20.880590,DELIVERED
SHP000871,O004455,Delhivery,2026-08-22T07:26:20.880590,2026-08-29T07:26:20.880590,2026-08-29T07:26:20.880590,DELAYED
SHP000872,O001886,DHL,2026-08-09T08:39:20.880590,2026-08-12T08:39:20.880590,2026-08-12T08:39:20.880590,DELAYED
SHP000873,O003418,BlueDart,2026-08-27T05:49:20.880590,2026-08-28T05:49:20.880590,2026-08-28T05:49:20.880590,IN_TRANSIT
SHP000874,O001396,Delhivery,2026-08-24T23:40:20.880590,2026-08-30T23:40:20.880590,2026-08-29T23:40:20.880590,DELAYED
SHP000875,O001150,FedEx,2026-08-10T19:21:20.880590,2026-08-16T19:21:20.880590,2026-08-17T19:21:20.880590,DELAYED
SHP000876,O002858,Delhivery,2026-08-10T02:21:20.880590,2026-08-13T02:21:20.880590,2026-08-14T02:21:20.880590,DELAYED
SHP000877,O003752,DHL,2026-08-18T17:30:20.880590,2026-08-25T17:30:20.880590,2026-08-25T17:30:20.880590,DELAYED
SHP000878,O000604,DHL,2026-08-17T02:01:20.880590,2026-08-18T02:01:20.880590,2026-08-18T02:01:20.880590,DELAYED
SHP000879,O001738,FedEx,2026-09-01T00:30:20.880590,2026-09-02T00:30:20.880590,2026-09-04T00:30:20.880590,IN_TRANSIT
SHP000880,O001662,Delhivery,2026-08-29T16:29:20.880590,2026-09-02T16:29:20.880590,2026-09-04T16:29:20.880590,DELAYED
